english,malayalam
"Anupama Chopra from Hindustan Times gave 4.5 stars out of 5, terming it ""soaring, searing and visually sumptuous"", and wrote ""Bajirao Mastani plays out like an operatic, swooning, feverish love poem.""","1972 നും 1975 നുമിടയിൽ 25 പൈസയുടെയും 50 പൈസയുടെയും 1 രൂപയുടെയും നാണയങ്ങൾ നിക്കലിനുപകരം ക്യൂപ്രോ-നിക്കൽ കൊണ്ടാവുകയും, 1982ൽ ക്യൂപ്രോ-നിക്കലിൻ്റെ രണ്ടുരൂപാനാണയങ്ങൾ ഇറങ്ങുകയും ചെയ്തു."
About 44 million metric tonnes of cargo are moved annually through the country's major rivers and waterways.,"രാജ്യത്തെ പ്രധാന നദികള്‍, ജലമാര്‍ഗ്ഗങ്ങള്‍ എന്നിവയിലൂടെ ഏതാണ്ട് 44 ദശലക്ഷം മെട്രിക് ടണ്‍ ചരക്കാണ് പ്രതിവര്‍ഷം നീക്കുന്നത്."
"According to a 2010 report, only about 2.1% (or 1,350,000 ha) of Afghanistan is forested.","2010ലെ ഒരു റിപ്പോർട്ട് പ്രകാരം അഫ്‌ഗാനിസ്ഥാൻ്റെ ഏകദേശം 2.1 ശതമാനത്തിൽ (അഥവാ 1,35,000 ഹെക്ടറിൽ ) മാത്രമാണ് വനമുള്ളത്."
All continental crust is ultimately derived from mantle-derived melts (mainly basalt) through fractional differentiation of basaltic melt and the assimilation (remelting) of pre-existing continental crust.,"തൊട്ടടിയിലുള്ള അകംപാളി (പ്രധാനമായും ബാസാൾട്ട്) ഉരുകുന്നതിൽനിന്നും, ഉരുകിയ ബാസാൾട്ടിൻ്റെ ഫ്രാക്ഷണൽ ഡിഫറെൻഷിയേഷനിലൂടെയും, നേരത്തെ നിലനിന്നിരുന്ന പുറംപാളിയുടെ സ്വാംശീകരണത്തിലൂടെ (വീണ്ടും ഉരുക്കുന്നതിലൂടെ)യും വൻകരകളുടെയെല്ലാം പുറംപാളികൾ ആത്യന്തികമായി രൂപപ്പെടുന്നു."
"Although Japan is usually self-sufficient in rice (except for its use in making rice crackers and processed foods) and wheat, the country must import about 50% of its requirements of other grain and fodder crops and relies on imports for half of its supply of meat.",നെല്ലിലും (റൈസ് ക്രാക്കറുകളും സംസ്കരിച്ച ഭക്ഷ്യവസ്തുക്കളും ഉണ്ടാക്കുന്നതിലെ അതിൻ്റെ ഉപയോഗമൊഴികെ) ഗോതമ്പിലും ജപ്പാൻ പൊതുവെ സ്വയംപര്യാപ്തമാണെങ്കിലും മറ്റ് ധാന്യങ്ങളുടെയും കാലിത്തീറ്റവിളകളുടെയും ഏകദേശം 50 ശതമാനത്തോളം രാജ്യത്തിന് ഇറക്കുമതി ചെയ്യേണ്ടിവരികയും അവരുടെ മാംസാവശ്യത്തിൻ്റെ പകുതിക്കും ഇറക്കുമതികളെ ആശ്രയിക്കുകയും ചെയ്യുന്നു.
American geologist Grove Karl Gilbert first argued in 1885 that the barrier sediments came from longshore sources.,ലോങ്ങ്‌ ഷോര്‍ സ്രോതസ്സുകളില്‍നിന്നാണ് ബാരിയര്‍ സെഡിമെൻ്റുകള്‍ വന്നതെന്ന് അമേരിക്കന്‍ ഭൂഗർഭശാസ്ത്രജ്ഞനായ ഗ്രോവ് കാള്‍ ഗില്‍ബര്‍ട്ട് 1885 ല്‍ ആദ്യമായി വാദിച്ചു.
Asansol has hot and dry summers and mild winters.,അസന്‍സോളിന് ചൂടും വരൾച്ചയുമുള്ള വേനലും മിതമായ ശൈത്യകാലവുമാണുള്ളത്‌.
"Two small rivulets, Nunia and Gauri, flow past Asansol.","നുനിയ, ഗൗരി എന്നീ രണ്ട് ചെറുനദികൾ അസന്‍സോളിനെ കടന്നൊഴുകുന്നു."
"When the epicenter of a large earthquake is located offshore, the seabed may be displaced sufficiently to cause a tsunami.",കരയിൽനിന്നകലെ കടലിലാണ് വലിയൊരു ഭൂചലനത്തിൻ്റെ പ്രഭവകേന്ദ്രമെങ്കിൽ ഒരു സുനാമിക്ക് കാരണമാകുംവിധം കടലിൻ്റെ അടിത്തട്ടിന് സ്ഥാനഭ്രംശം സംഭവിച്ചേക്കാം.
"Snow and sleet are common during the winter in upper Dharamshala (including McLeodganj, Bhagsu Nag, and Naddi).","ധര്‍മശാലയുടെ (മക് ലിയോഡ് ഗന്ജ്, ഭാഗ്സു നാഗ്, നദ്ദി എന്നിവ ഉള്‍പ്പെടെയുള്ള) ഉയർന്ന പ്രദേശങ്ങളിൽ മഞ്ഞുവീഴ്ചയും ആലിപ്പഴം പൊഴിയലും ശൈത്യകാലത്ത് സാധാരണമാണ്."
"Citrus fruit is mainly grown in the central parts of Jamaica, particularly between the elevations of 1,000-2,500 feet.","ജമൈക്കയുടെ മദ്ധ്യഭാഗങ്ങളില്‍, വിശേഷിച്ചും 1,000 മുതല്‍ 2,500 അടിവരെയുള്ള ഉയരങ്ങളിലാണ്, നാരകവര്‍ഗ്ഗപ്പഴങ്ങള്‍ പ്രധാനമായും കൃഷി ചെയ്യുന്നത്."
"Dehradun city receives potable water from two primary sources: surface water and groundwater, to meet its supply needs.","രണ്ട് പ്രാഥമികസ്രോതസ്സുകളിൽനിന്നാണ് ഡെറാഡൂൺ നഗരത്തിന് അതിൻ്റെ കുടിവെള്ളം കിട്ടുന്നത് : ഉപരിതലജലം, ഭൂഗർഭ ജലം എന്നിവ വിതരണാവശ്യങ്ങൾ നിറവേറ്റുന്നു."
"Different kinds of fruits such as mango, sapota, orange, banana, papaya, pineapple, and root crops are grown on hilly land owned by farmers.","മാമ്പഴം, സപ്പോട്ട, ഓറഞ്ച്, വാഴപ്പഴം, പപ്പായ, കൈതച്ചക്ക, തുടങ്ങി വിധയിനം പഴവർഗ്ഗങ്ങളും കിഴങ്ങുവിളകളും കർഷകരുടെ ഉടമസ്ഥതയിലുള്ള കുന്നിൻപ്രദേശങ്ങളിൽ കൃഷിചെയ്യപ്പെടുന്നു."
Fresh fish are exported to France and dried and preserved fish to Spain and Italy.,പച്ചമത്സ്യം ഫ്രാന്‍സിലേക്കും ഉണക്കി സംസ്കരിച്ച മത്സ്യം സ്പെയിനിലേക്കും ഇറ്റലിയിലേക്കുമാണ് കയറ്റിയയക്കുന്നത്.
"Its reefs are generally of little breadth, with no signs of vilu except for its eastern fringes, which are covered with islands that are quite large by Maldivian standards.",മാലദ്വീപിൻ്റെ നിലവാരമനുസരിച്ച് ഏറെ വലിപ്പമുള്ള ദ്വീപുകളാൽ മൂടപ്പെട്ട അതിൻ്റെ കിഴക്കൻ അരികുകളൊഴിച്ച് വിലുവിൻ്റെ അടയാളങ്ങളൊന്നുമില്ലാത്ത അതിൻ്റെ പാറക്കൂട്ടങ്ങൾ പൊതുവെ വീതി കുറഞ്ഞവയാണ്.
"Cellulose fibre alternatives have similar characteristics but are not perfect substitutes for cotton textiles, with differences in properties like tensile strength and thermal regulation.","പകരം ഉപയോഗിക്കാവുന്ന സെല്ലുലോസ് ഫൈബറുകൾക്ക് സമാനമായ ഗുണവിശേഷങ്ങളുണ്ടെങ്കിലും വലിച്ചുനീട്ടലിനെ പ്രതിരോധിക്കുന്ന ശക്തി, ചൂടിനോട് പൊരുത്തപ്പെടാനുള്ള ശേഷി തുടങ്ങിയ ഗുണങ്ങളിലെ വ്യത്യാസങ്ങൾ കാരണം അവ പരുത്തിവസ്ത്രങ്ങൾക്ക് പകരമുപയോഗിക്കാൻ പൂർണമായും യോജിച്ചവയല്ല."
High water and pesticide use in cotton cultivation has prompted sustainability concerns and created a market for natural fiber alternatives.,പരുത്തിക്ക്യഷിയിലെ ഉയർന്ന അളവിലുള്ള വെള്ളത്തിൻ്റെയും കീടനാശിനിയുടെയും ഉപയോഗം സുസ്ഥിരതയുമായി ബന്ധപ്പെട്ട ആശങ്കകൾക്ക് കാരണമാവുകയും പ്രകൃതിദത്തനാരുകൾക്ക് പകരം ഉപയോഗിക്കാവുന്നയ്ക്ക് വിപണിയുണ്ടാക്കുകയും ചെയ്തിട്ടുണ്ട്.
"In warm, clear tropical waters, corals are more abundant than toward the poles, where the waters are cold.","ധ്രുവപ്രദേശങ്ങൾക്കടുത്തുള്ളതും വെള്ളത്തിന് തണുപ്പുള്ളതുമായ സമുദ്രങ്ങളിലേക്കാൾ, ഇളംചൂടുള്ളതും തെളിഞ്ഞതുമായ ഉഷ്ണമേഖലാസമുദ്രങ്ങളിലാണ് പവിഴപ്പുറ്റുകൾ ധാരാളമായുള്ളത്."
